direction,train_cycle,acceleration_per_5_years,term_score_log_odds,common_support_low,common_support_high,training_bin_unweighted_n,display_eligible
train_2017_2018_test_2015_2016,2017_2018,-1.5384187718673692,-0.6300661219719381,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,-1.464884892816762,-0.6221517074140402,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,-1.3913510137661549,-0.6221517074140402,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,-1.3178171347155478,-0.6221517074140402,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,-1.2442832556649406,-0.6100143283767664,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,-1.1707493766143335,-0.6100143283767664,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,-1.0972154975637265,-0.598526437135213,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,-1.0236816185131195,-0.598526437135213,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,-0.9501477394625124,-0.32867903459759085,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,-0.8766138604119051,-0.4726939951189339,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,-0.8030799813612981,-0.4726939951189339,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,-0.7295461023106911,-0.4624170549893826,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,-0.6560122232600838,-0.4700389750295235,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,-0.5824783442094768,-0.4528549276231718,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,-0.5089444651588697,-0.43383801163572605,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,-0.43541058610826266,-0.43383801163572605,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,-0.3618767070576556,0.01070006041000408,-2.27375756237344,5.07963034268727,72,True
train_2017_2018_test_2015_2016,2017_2018,-0.28834282800704836,0.0252622758227648,-2.27375756237344,5.07963034268727,72,True
train_2017_2018_test_2015_2016,2017_2018,-0.2148089489564411,0.02768764744040103,-2.27375756237344,5.07963034268727,72,True
train_2017_2018_test_2015_2016,2017_2018,-0.14127506990583427,0.02768764744040103,-2.27375756237344,5.07963034268727,72,True
train_2017_2018_test_2015_2016,2017_2018,-0.06774119085522701,0.060630759379782496,-2.27375756237344,5.07963034268727,72,True
train_2017_2018_test_2015_2016,2017_2018,0.005792688195379814,0.09440250121406882,-2.27375756237344,5.07963034268727,72,True
train_2017_2018_test_2015_2016,2017_2018,0.07932656724598708,0.09440250121406882,-2.27375756237344,5.07963034268727,72,True
train_2017_2018_test_2015_2016,2017_2018,0.15286044629659434,0.12193887075269004,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,0.22639432534720116,0.18547500738045244,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,0.29992820439780843,0.18547500738045244,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,0.37346208344841525,0.21041521360840684,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,0.4469959624990225,0.21041521360840684,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,0.5205298415496298,0.3477177492964099,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,0.5940637206002366,0.3477177492964099,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,0.6675975996508439,0.411260290030676,-2.27375756237344,5.07963034268727,73,True
train_2017_2018_test_2015_2016,2017_2018,0.7411314787014511,0.411260290030676,-2.27375756237344,5.07963034268727,73,True
